id,tanggal,teks,label
1.25456778172858E+018,2020-04-26 21: 14: 34 + 00: 00,"Membuang satu kutil tidak berguna akan membuat Anda lebih disukai daripada mempertahankan penghina Tuhan semesta alam, karena hanya akan membuat koordinasi Anda tercoreng lebih",0
1.25456718668264E+018,2020-04-26 21: 13: 26 + 00: 00,Apa disuruh ahok heuheuheu,0
1.25456380672373E+018,2020-04-26 21: 12: 54 + 00: 00,Tindakan tegas yang baik agar virus liberal tengik tur sesat tidak merusak staf pengajar juga mahasiswa di situ.,0
1.25456281706092E+018,2020-04-26 21: 12: 01 + 00: 00,Kl selalu berakhir dengan materai 6000 maka semakin dibuka jln org lain untuk mengulangi hal yg sama ...,0
1.25455965853613E+018,2020-04-26 21: 08: 38 + 00: 00,PECAT! KALAU NGGA DIPECAT MASYARAKAT AKAN CURIGA ITU BOCAH ANAK PEJABAT. SEHINGGA KALIAN TIDAK BERANI BERBUAT APA2,0
1.25455933040314E+018,2020-04-26 21: 07: 48 + 00: 00,"PALING ENDINGNYA DIA ""GILA"" ???",0
1.25455837234023E+018,2020-04-26 21: 06: 44 + 00: 00,Bahasa mahasiswa milenial .. ,1
1.25455760570115E+018,2020-04-26 21: 05: 31 + 00: 00,di DO aja udah .. hubungan intim ... !!,0
1.25455718369544E+018,2020-04-26 21: 04: 17 + 00: 00,Pecat saja sudah .. Jgn sampai pake drama dramaan lagi ..,0
1.25455635453606E+018,2020-04-26 21: 04: 01 + 00: 00,"Jika tidak, maka nama baik kampus yg akan jadi korbannya",0
1.25455630852455E+018,2020-04-26 21: 03: 57 + 00: 00,Biarkan dia menyesal di penjara bukan di atas materai !!! Ahog-kan aja !!!,0
1.25455405051261E+018,2020-04-26 21: 02: 52 + 00: 00,Pemilik kampus ya sama-sama kelakuan dengan anak didiknya ... Apa..lo?,0
1.25455150070313E+018,2020-04-26 21: 01: 04 + 00: 00,Proses secara minimum hukun.,0
1.25455148196693E+018,2020-04-26 21: 00: 10 + 00: 00,Jaminannya materai 6000 dia akan gak mau dipakai lagi ???,0
1.25455143393795E+018,2020-04-26 21: 00: 03 + 00: 00,https://www.instagram.com/p/B_cWmfjHY1x/?igshid=11ovhgwwpqgwr,0
1.25455093640546E+018,2020-04-26 20: 55: 01 + 00: 00,Mahasiswa kalean yg bikin bermasalah kalean juga yg merepotkan kan. Udahlah DO sekalian penjarain itu mahasiswa kalean !!,0
1.25455038249307E+018,2020-04-26 20: 53: 22 + 00: 00,Kode Etik Mahasiswa di @UnivPertamina bagaimana min? Sanksi mempermalukan almamater dan melakukan kejahatan sanksinya apa?,0
1.25454970971415E+018,2020-04-26 20: 51: 45 + 00: 00,"dia menghina TUHAN umat Islam juga TUHAN ku, Berani ga @UnivPertamina PECAT? BANGSAT !!!",0
1.25454955397541E+018,2020-04-26 20: 51: 19 + 00: 00,Parah,0
1.25454908755626E+018,2020-04-26 20: 50: 59 + 00: 00,Masa maaf doang min,0
1.25454763812644E+018,2020-04-26 20: 47: 57 + 00: 00,"Agak rada rada Emang nich bocah ... menangkap kyk Gini, gmn Masa depan nya yach ???",0
1.25454705293289E+018,2020-04-26 20: 47: 42 + 00: 00,Ngga bakalan dipecat mahasiswa itu. Ada geng bos @basuki_btp dan @erickthohir,0
1.2545463225494E+018,2020-04-26 20: 46: 55 + 00: 00,Di @UnivPertamina emang ga diajarin nilai2 Pancasila ya ke mahasiswawanya? Knp bisa ada siswa kamu yg kyk gini di t4 kamu ?!,0
1.2545461008805E+018,2020-04-26 20: 46: 41 + 00: 00,"Tuch @UnivPertamina dengerin ... DO aja, klo msh mau jaga marwah n Harga diri dosen nya ...",0
1.25454576781078E+018,2020-04-26 20: 46: 24 + 00: 00,"menindaklanjutinya sesuai ketentuan yang berlaku, contohnya apa min?",0
1.25454564648212E+018,2020-04-26 20: 46: 01 + 00: 00,Kalau gk mau susah ya jgn kuliah .. Main mobil leja aja teros smp pintar ... Anak ini dlu lahir brojol dr batu kali ya ...,0
1.25454513396753E+018,2020-04-26 20: 45: 17 + 00: 00,Pol ... LAKUKAN aja tu mahasiswa kaya gitu.,0
1.25454451693093E+018,2020-04-26 20: 44: 35 + 00: 00,Ndablegh yach Cak ... ,0
1.25454442758385E+018,2020-04-26 20: 43: 06 + 00: 00,Klo sy jadi rektornya pasti sy pecat. Dia memutuskan kerusakan Lingkungan kampus.,0
1.25454425249679E+018,2020-04-26 20: 42: 28 + 00: 00,Hahahahaa .... Dosennya aja di Kentot kentotin ,0
1.25454372849818E+018,2020-04-26 20: 42: 01 + 00: 00,"matikan aja org kyk gini, darah ny halal",0
1.25454233861917E+018,2020-04-26 20: 41: 31 + 00: 00,"Prof Akhmaloka ,, tolonglah minta sj",0
1.25454206780971E+018,2020-04-26 20: 37: 30 + 00: 00,"Kalo gak dikeluarin, ya kita bisa berasumsi..hasil didikannya jadi modelnya ..",0
1.25454175134109E+018,2020-04-26 20: 33: 26 + 00: 00,Anda mendidik Mahasiswa yg dpt menciptakan Perang di Indonesia !!! Permintaan maaf saja tdk cukup !! Keadilan harus ditegakkan ...,0
1.2545416526197E+018,2020-04-26 20: 30: 44 + 00: 00,Adili dijalanan aj ,0
1.25454097234154E+018,2020-04-26 20: 29: 59 + 00: 00,"@UnivPertamina ""hukuman & imbalan"" https://twitter.com/Bapak22821866/status/1254505608956559361",0
1.25453945524482E+018,2020-04-26 20: 29: 35 + 00: 00,Ada pertimbangan hukum atas tindakannya !!! Cukup minta maaf !!!,0
1.25453918592871E+018,2020-04-26 20: 19: 45 + 00: 00,Apakah dia piaraan kampus .... krn bawa2 nama raja jamban itu kampus,0
1.25453911722593E+018,2020-04-26 20: 19: 19 + 00: 00,"Dibuang aja mahasiswa spt itu sampah, jd getahnya ke universitas.",0
1.25453900642497E+018,2020-04-26 20: 18: 00 + 00: 00,"Lakukan penegakan hukum jika itu manusia ... tetapi jika golongan anjing, abaikan saja ... karena yg d adili itu Manusia. Hewan bebas dari jeratan hukum ..",0
1.25453881216162E+018,2020-04-26 20: 07: 21 + 00: 00,Mohon dipecat Ciptanya Sudah menyinggung sara.,0
1.25453873222654E+018,2020-04-26 20: 06: 54 + 00: 00,Tangkep matiin aja,0
1.25453832724129E+018,2020-04-26 19: 56: 11 + 00: 00,"Paling tdk skorsinglah, lakukan ada efek jera, lakukan ancaman lakukan jika mengulangi perbuatannya",0
1.25453816355442E+018,2020-04-26 19: 56: 08 + 00: 00,"Badung masiswa nye, Bilangin pakk, Ga boleh bgtu jadi org mahh .. ",0
1.2545380939541E+018,2020-04-26 19: 55: 17 + 00: 00,"Ketentuan berlaku nya apa? Dinasehati trus dimaafkan? Enak betul tuh anjing penista .. DO segeraaaaa, biar tdk lahir penista2 baru.",0
1.25453659753546E+018,2020-04-26 19: 52: 51 + 00: 00,Apakah siswa mengalami gangguan jiwa juga? Masihkah orang dg gangguan jiwa bisa ikut kuliah? #AlangkahLucunyaNegeriIni,0
1.25453530124408E+018,2020-04-26 19: 50: 32 + 00: 00,"Manusia hina, hidup numpang di Bumi ALLAH, sok2n pake menghina segala.",0
1.25453423453176E+018,2020-04-26 19: 30: 37 + 00: 00,Laknatullah ... biadabbb kafir,0
1.2545339496672E+018,2020-04-26 19: 29: 57 + 00: 00,Cocok dicomot ..biar kuliah dilapas sampe lulus,0
1.25453317596493E+018,2020-04-26 19: 22: 00 + 00: 00,Cari sampe bisa .. jangan kasih ampun tuh bedebah babi ... wahai ummat yg terdekat ....,0
1.25453284526918E+018,2020-04-26 19: 15: 31 + 00: 00,Titenono kowe Nek ora benjol jo diundang tole,0
1.25453284026536E+018,2020-04-26 19: 08: 30 + 00: 00,"Oh iya jd ingat, Komisarisnya khan ex Napi Penista Agama wkwkwk pantes aja ",0
1.25453278237977E+018,2020-04-26 19: 07: 40 + 00: 00,"Hina presiden aje dipenjara, hina Tuhan dan Agama cm meminta maaf dan janji? Woi otak lu dimana. LAKUKAN dan serahkan ke Polisi lha",0
1.25453251622191E+018,2020-04-26 18: 48: 38 + 00: 00,Kacaw dah ni UP. Mahasiswa rasis kek gini.tolong di bawa ke pihak berwajib. Biar ada epek jera,0
1.25453215360335E+018,2020-04-26 18: 46: 50 + 00: 00,Njirrr itu seniornya ...,1
1.25453197483784E+018,2020-04-26 18: 45: 55 + 00: 00,Hhh ada yang masuk akal di +62?,1
1.2545309559701E+018,2020-04-26 18: 45: 31 + 00: 00,Gimana mau mengabdi nanti punya anak didik mentalnya kaya anak gembel ga berpendidikan,0
1.25453015483292E+018,2020-04-26 18: 45: 26 + 00: 00,Supaya universitasnya segera men-DO manusia sampah ini,0
1.25453007021287E+018,2020-04-26 18: 43: 34 + 00: 00,PEJUANG2 MEDAN jam ajak kopi darat Bangsat ini !!! makin tuman klo cuma meterai!,0
1.25453006073374E+018,2020-04-26 18: 40: 45 + 00: 00,Muslim yg katanya menghina Pejabat meminta maafnya bisa menggugurkan kasus hukumnya ????,0
1.25452952744892E+018,2020-04-26 18: 34: 36 + 00: 00,Kafirin semakin kurangajar ....,0
1.25452885260213E+018,2020-04-26 18: 33: 36 + 00: 00,Lah gimana mahasiswa Univ Pertamina nga menghina agama. Orang eks narapidana penista agama bisa jadi komisaris utama Pertamina kok.,0
1.25452866464284E+018,2020-04-26 18: 31: 43 + 00: 00,"Pihak rektorat UP jam dpt mengungkapkan motif dibalik penistaan ​​agama yg dilakukan mhs bajingan ini, segera ditindaklanjuti dg hukuman dikonfirmasi, dan jangan timbul menampilkan pembiaran srta pertimbangkan ini recehan lantaran komutnya pertamnina datang narapidana penistaan ​​agama",0
1.25452860304945E+018,2020-04-26 18: 30: 19 + 00: 00,Naah khaan ... Mirip2 neeh soalnye ...,0
1.25452822938311E+018,2020-04-26 18: 29: 29 + 00: 00,"Coba @UnivPertamina liat INI, apa pantas profesi seorg dosen dihina dgn Kata kasar spt inI ... ?????????? ",0
1.25452805287428E+018,2020-04-26 18: 29: 11 + 00: 00,Universitas Pertamina terkait dg BUMN Pertamina gak yaa?,0
1.25452778180476E+018,2020-04-26 18: 28: 14 + 00: 00,"Sesal dari pendapatan, sesal kemudian tak berguna, peribahasa nenek moyang masih relevan sampai sekarang",0
1.25452746456438E+018,2020-04-26 18: 24: 53 + 00: 00,"Untuk meminta nama baik @UnivPertamina, saran saya adalh DO pelajar yg diakui masalah SARA ini",0
1.2545272947118E+018,2020-04-26 18: 22: 51 + 00: 00,"Gasah banyak BACOT, DO proses hukum yg berlaku.",0
1.25452693745785E+018,2020-04-26 18: 22: 24 + 00: 00,"Emang sekarang lagi trend pelajar / milenial bacot songong. Udah kek membudaya, dan dianggap keren. Sementara masa depan nggak terjamin, negara dihegemoni asing. Mau jadi apa, jongos asing di negara sendiri?",0
1.25452615373114E+018,2020-04-26 18: 22: 20 + 00: 00,"Meskipun yamg meminta maaf, dan tentu saja saja dimaafkan, tindakan yang disetujui harus disetujui oleh hukum.",0
1.25452566654611E+018,2020-04-26 18: 22: 04 + 00: 00,Tanpa dibaca ... Selama tidak ada surat LAKUKAN @UnivPertamina omdo doang !!! Perlihatkan ketegasan jangan cuman sanksi ringan akan seperti apa yang Anda perbarui jika Selama mahasiswa seperti itu masih ditolelir,0
1.2545255333518E+018,2020-04-26 18: 21: 56 + 00: 00,mending di do aja .. apa sih susahnya.,0
1.25452473840939E+018,2020-04-26 18: 20: 23 + 00: 00,"Ujung-ujungnya gangguan jiwa, stres, gila ... Itu berlaku bagi siapa yang menghina Islam Teringet kompilasi wanita membawa anjing masuk kedlm masjid, dan masih banyak lg contohnya",0
1.25452471691777E+018,2020-04-26 18: 19: 47 + 00: 00,Bagaimana tdk muncul penghina2 baru klo hanya meminta maaf dan meminta tdk akan mengulangi lagi ... tindak lanjutkan dengan tegas agar orang lain dapat mengambil pelajaran. @ UnivPertamina @DivHumas_Polri.,0
1.25452446706728E+018,2020-04-26 18: 16: 16 + 00: 00,Dia bukan hanya melanggar ketentuan di univ. Tapi udah melakukan tindakan pelecehan agama. Proses hukum aja ..,0
1.25452414888314E+018,2020-04-26 18: 15: 42 + 00: 00,Min .. mana klaim permintaan maaf Pelaku?,0
1.25452403565375E+018,2020-04-26 18: 15: 39 + 00: 00,"Tangkap !! MELAKUKAN!! , bukan ngoceh !! Kalian punya OTAK dapet ngasih Tuhan, padahal Tuhan yg ngasih kamu OTAK dinistakan oleh bocah asuhan kalian. Tangkap segera !! Atau semesta siapa yang akan menyeleksi !!",0
1.25452401797903E+018,2020-04-26 18: 15: 34 + 00: 00,"Woy betol enak. Di bulan ramadhan menyinggung sara, identitas dilindungi & dimaafkan begitu saja. Enak ya jd china",0
1.25452342963978E+018,2020-04-26 18: 15: 15 + 00: 00,ada apa ini ??,1
1.2545224368648E+018,2020-04-26 18: 14: 19 + 00: 00,"Univ pertamina Harus ditindaklanjuti jangan terkesan dilindungi, jangan sampe stigma negatif berdampak pada @UnivPertamina",0
1.25452200325761E+018,2020-04-26 18: 14: 01 + 00: 00,setali tiga uang biangnya penistaan ​​+62,0
1.25452187115385E+018,2020-04-26 18: 13: 55 + 00: 00,Kali ini ga msk akal kalo dibilang gila lagi. Kalo gila ga mungkin bisa jd mahasiswa @UnivPertamina.,0
1.25452164990004E+018,2020-04-26 18: 12: 58 + 00: 00,"Univ pertamina Harus tegas jangan terkesan dilindungi, jangan sampe stigma negatif berdampak pada @UnivPertamina",0
1.25452164072295E+018,2020-04-26 18: 11: 16 + 00: 00,Tolong di keluar kan saja mahasiswa seperti itu tetap akan pertahankan akan menjadi citra butut bagi UP,0
1.2545215620505E+018,2020-04-26 18: 05: 30 + 00: 00,"LAKUKAN aja, biar tak terkesan di lindungi oleh kampus",0
1.2545214591264E+018,2020-04-26 18: 03: 10 + 00: 00,Njing,0
1.25452124186136E+018,2020-04-26 18: 00: 29 + 00: 00,"Kalau ga berani pecat, bubarkan saja Universitasnya.",0
1.2545210798732E+018,2020-04-26 17: 58: 08 + 00: 00,LAKUKAN min dan serahkan ke pesta yang diwajibkan untuk menerima hukum,0
1.25452062492123E+018,2020-04-26 17: 57: 49 + 00: 00,Tinggal pantau aja kalo ybs nongol harus di bina itu .. BINASAKAN .. !!!,0
1.25452058249162E+018,2020-04-26 17: 52: 39 + 00: 00,@KomandointiPP @MCAOps https://www.instagram.com/melepasrindureal/,0
1.25452052133452E+018,2020-04-26 17: 51: 37 + 00: 00,"Tidak cukup hanya maaf, ybs harus di proses agar hukum menimbulkan efek jera. Jika dikemudian hari ybs msh melakukan tindakan siapa yang sama siapa yang meminta masyarakat akan mengambil tindakan itu sendiri. Saya harap dr pikak @UnivPertamina beruntung untuk pria DO ybs.",0
1.25452047819187E+018,2020-04-26 17: 48: 38 + 00: 00,Jgn cuma cuap2 sj..hrs ada tindakan nyata ....,0
1.2545203270585E+018,2020-04-26 17: 46: 49 + 00: 00,"Semoga tdk mencari-cari celah ""penyelamatan"" ...",0
1.25452031075529E+018,2020-04-26 17: 43: 09 + 00: 00,Nunggu dokter yg ngasi keterangan gila,0
1.2545202113335E+018,2020-04-26 17: 41: 55 + 00: 00,Betul. Tinggal menunggu dia dijemput dah.,0
1.25452011795149E+018,2020-04-26 17: 40: 49 + 00: 00,"Ini asli pemakan ANJING ,, dajal manusia ini @Univpertamina",0
1.25452008149047E+018,2020-04-26 17: 36: 07 + 00: 00,Bentar,1
1.25452004737391E+018,2020-04-26 17: 35: 15 + 00: 00,DO dan proses scr hukum,0
1.25451994283098E+018,2020-04-26 17: 32: 07 + 00: 00,Lebih baik makan diselingi dengan butiran penyesalan. ,0
1.25451986897758E+018,2020-04-26 17: 32: 02 + 00: 00,Makin cepat makin baik,0
1.2545192621457E+018,2020-04-26 17: 31: 12 + 00: 00,Duhh jadi bayanginny mual ,0
1.25451897565796E+018,2020-04-26 17: 31: 09 + 00: 00,"Karena bacot dia, nama kampusnya kebawa. Bagaimana? Bagaimana pun, jika melanggar ujungnya, nabrak pasal penistaan ​​agama ..",0
1.25451884116339E+018,2020-04-26 17: 29: 47 + 00: 00,"@UnivPertamina mau diapakan orang ini? Mencoreng nama baik kampus, bs jd calon koruptor",0
1.254518620283E+018,2020-04-26 17: 29: 07 + 00: 00,"Itu ibarat makanan yang tumpeng, beraaaat sekali rasanya sistaaaa ",0
1.25451776919576E+018,2020-04-26 17: 28: 43 + 00: 00,Aku sih saur ga rewet Cukup satu cebong dan pake kuah dungu,0
1.25451755758074E+018,2020-04-26 17: 28: 29 + 00: 00,Betul .. Lihat postingan IG nya kaya bahasa anak kodok suka nya ngomong jorok .. Ga ada guna nya pelihara model pelajar gini,0
1.25451729013499E+018,2020-04-26 17: 28: 00 + 00: 00,Sahabat muslim dr medan Ditunggu kelanjutannya Ada dajal neh,0
1.25451698603114E+018,2020-04-26 17: 27: 57 + 00: 00,"Enak saja cukup dengan mt maaf, penjarakan. !! Jika tidak mau akan semakin bnyk org². Jgn semua yg menyudutkan / menghina islam dimaafkan atau dibilang gila.",0
1.25451667522062E+018,2020-04-26 17: 27: 42 + 00: 00,Aiiiihhhh ... Alu sahur bersama sepiring kata perpisahan dan segelas rindu saat berjalam ketempat biasa kita bersama dulu. ,0
1.25451660835507E+018,2020-04-26 17: 27: 10 + 00: 00,Lebih Baik Anda laki-laki DO kannya .... biar tidak terjadi lagi di kemudian dibawa.,0
1.25451658907808E+018,2020-04-26 17: 26: 46 + 00: 00,Sobek materainya .. urus prosesnya ,0
1.25451631908228E+018,2020-04-26 17: 26: 45 + 00: 00,"Abon aja biar cepet Sahur tuh suka males makan berat "".. biar dibanyakin aja minumnya Dirimu mau sahur pake kenangan masa lalu atau harapan baru di masa depan sis? ",0
1.25451586604295E+018,2020-04-26 17: 26: 34 + 00: 00,"Tidak perlu mencampuri terlalu jauh kebijakan UP, sebagai alumnus PTN saya yakini DO untuk yang berhak. Selanjutnya dikirim ke pihak yang diundang, terimakasih.",0
1.25451563952114E+018,2020-04-26 17: 25: 32 + 00: 00,betul tuman klo cm meminta maaf selesai,0
1.25451561011072E+018,2020-04-26 17: 25: 00 + 00: 00,betul ini udah penistaan,0
1.25451434143442E+018,2020-04-26 17: 24: 25 + 00: 00,"Nah ini yg ditunggu. Biar tdk meremehkan ""asal minta maaf selesai""",0
1.25451392860165E+018,2020-04-26 17: 24: 11 + 00: 00,Hahhaha sahur apa sis?,0
1.25451351898173E+018,2020-04-26 17: 23: 41 + 00: 00,Keluarkan siswa sampah kek gitu ...,0
1.25451341143555E+018,2020-04-26 17: 22: 52 + 00: 00,Masuk ranah hukum bukan cuma DO Ini negara hukum ada pasal nya penistaan ​​agama,0
1.25451332486512E+018,2020-04-26 17: 22: 50 + 00: 00,Iya bener,1
1.25451256424491E+018,2020-04-26 17: 22: 13 + 00: 00,Aduh Kasian pacarnya,1
1.25451250031113E+018,2020-04-26 17: 01: 26 + 00: 00,Kalau statusnya aktif .. tu bocah di DO .. kejam gak putusan DO itu?,0
1.25451230507473E+018,2020-04-26 16: 58: 51 + 00: 00,Kirain masih kecil.,0
1.25451224316254E+018,2020-04-26 16: 58: 38 + 00: 00,keluarkan saja,0
1.25451217451431E+018,2020-04-26 16: 57: 48 + 00: 00,keluarkan saja lah model mahasiswa gitu bikin rusak nama almamater aja,0
1.25451207854453E+018,2020-04-26 16: 56: 43 + 00: 00,Pecat gak? Atau ada sanksi apa?,0
1.25451189088298E+018,2020-04-26 16: 50: 51 + 00: 00,Dr pd tambah ruwet dan bikin malu almamater kampus lebih baik DO saja itu mahasiswawanya.,0
1.25451171538907E+018,2020-04-26 16: 50: 46 + 00: 00,Ntar si ngahoax intervensi langsung ke univ Pertamina lagi..kan dia terpidana penistaan ​​agama jadi komisarisnya,0
1.2545113434759E+018,2020-04-26 16: 49: 09 + 00: 00,Smoga ga ada lagi mahasiswanya yg kayak gitu ,0
1.25451118192393E+018,2020-04-26 16: 48: 19 + 00: 00,Enak betoooll ... Cuman bilang nga akan mengulangi ???,0
1.25451107067006E+018,2020-04-26 16: 42: 57 + 00: 00,"Serahkan kepada yang berwajib aktifnya, drpd didului oleh masyarakat !!!",0
1.25451094314635E+018,2020-04-26 16: 41: 23 + 00: 00,"Tolong dibina min anak didiknya! Jangan gara-gara 1 bocah, bisa terjadi ""pertumpahan darah 'karena provokasi murahannya.",0
1.25450993203389E+018,2020-04-26 16: 40: 55 + 00: 00,"Bikin, donk min !! Dia menghina tuhan saya, kami & kalian !! Lo semua yakin ga akan kembali ke-Nya? Ga ada istilah dosen, rektor dll di alam kubur, yang hanya ada alm, mayat, mayit, jenazah !! Manatau dengan skp itu, menjadi amal baik buat lo semua!",0
1.25450890873703E+018,2020-04-26 16: 40: 24 + 00: 00,Tangkap dan adili .... jika ingin hukum tegak,0
1.25450823191054E+018,2020-04-26 16: 40: 14 + 00: 00,Jgn di pelihara dia ... Bikin malu kampus aja ......,0
1.25450804182486E+018,2020-04-26 16: 40: 01 + 00: 00,"Coba kasih sumpel tu mulutnya ame aspal, maaf gampang .... belum ini seakan jadi kebiasaan, terima kasih umat tuanak biar di permak",0
1.25450794301104E+018,2020-04-26 16: 39: 31 + 00: 00,Ini harus disetujui. Kalau penegak hukum tdk bisa menghukunnya biarkan umat islam yg menghukum. Karna sudah terlalu banyak yg menghina Allah dan nabinya. Tapi penegak hukum sampai skrg tidak pernah bergerak ..,0
1.25450546869465E+018,2020-04-26 16: 39: 15 + 00: 00,Ini Anjing. Klo Manusia ga akan menghina agama Islam. Dan krn anjing itu akan ga di tangkap.,0
1.25450535669416E+018,2020-04-26 16: 38: 41 + 00: 00,"DO-lah, lalu seret ke ranah hukum. Pertanggungjawabkan kelakuannya menista agama! Ini negara hukum, bukan negara maaf-maafan, kelar! Buat apa ada hukum & filosofi negara hukum, apakah cuma asas maaf-memaafkan?",0
1.2545050258643E+018,2020-04-26 16: 37: 23 + 00: 00,"Woi yg hina presiden cepet xd tangkapnya, nah di menghina agama yg kedudukannya jauh d atas presiden, sudah termasuk pencemaran agama, udah DO aj, ga ada toleransi lagi sama sekali. Atau mau muslim muslim yg turun tangan",0
1.25450234580886E+018,2020-04-26 16: 35: 51 + 00: 00,"Kalo brani DO, Tidak ada pertanyaan untuk ditanyakan",0
1.25450223118692E+018,2020-04-26 16: 34: 54 + 00: 00,Cuma mengakui kesalahannya? Gk ditangkap?,0
1.25449953588103E+018,2020-04-26 16: 29: 47 + 00: 00,Dimana tinggalnya?,0
1.25449952161624E+018,2020-04-26 16: 29: 06 + 00: 00,@UnivPertamina 1. Seorang pelajar cina yang belajar di Perancis di dep / di tekan dari kampusnya kerna attitudenya yg gak baik di angkutan umum ... 2. Ada pelajar yg attitudenya dengan perang keras untuk memperbolehkan hukum tidak dapat dihubungi lagi ...,0
